v1,v2,v3,label
0.02603030212320592,0.3218151776508097,3.1804534979613877,0
0.0054993445540520575,0.15507987644801843,4.184943463185406,1
0.011059264926927579,0.06016817137121343,1.6382603200643844,0
0.002858018684356188,0.5726228444882411,4.028931385227035,1
0.009776846152060339,0.5111079610747977,5.254786766307963,1
0.005233613508578607,0.42708359433371107,7.42294692279504,1
0.026560791455820295,0.25519536786706803,1.7532177072517288,0
0.023382786907983316,0.2960052462796827,3.492039328806778,1
0.007912818588612647,0.2596377400723934,6.355640254907639,1
0.012992761135390947,0.15475507421371604,4.6774570628742405,1
0.008357514688886403,0.34379405111545325,2.041744375977313,0
0.003584037131876312,0.1140615936914933,4.998406683105908,1
0.0048829550502237406,0.17587490274998638,7.601346801975554,1
0.003989779868043405,0.6315376805218245,5.119101560165015,1
0.01212640659507272,0.11271515738811777,5.4539363592733565,1
0.0028077300205581017,0.3431795872821885,1.9016068533531125,0
0.0036798612829647167,0.03204601671009749,4.636337120385617,1
0.010846742187361614,0.2744275972374386,7.655419528496635,1
0.016031669005668138,0.2492426668620231,6.607540626762089,1
0.0024657544923987742,0.03777658962151213,6.7289868891721,1
0.016528812888780917,0.17932885798882686,4.4755034311994715,1
0.04811995461724317,0.4149603578701216,0.9910051195942189,0
0.03080609880757355,0.16586354733269937,5.886366784586189,1
0.022437264239053668,0.007896571575920344,0.6694345300686249,0
0.011517335224685777,0.039912067906271,1.9500126186258273,0
0.02996872609232391,0.2937463232636579,4.224437221053573,1
0.008983139248794212,0.2035056202961969,2.373778660136572,0
0.025760933043025385,0.35659145235036827,2.7066951098845293,0
0.0009618046761134987,0.3990926209630062,2.8773604591166855,0
0.011037618196249235,0.024787272047770495,0.8461257275728751,0
0.012227831482978749,0.1779955652334774,2.6341024032669225,0
0.019013087846375988,0.4357294306382466,3.2177177330148297,0
0.025641862636520237,0.17923248803395947,4.857905512652338,1
0.01453843881097976,0.2658112474568296,1.1007755845288223,0
0.026822975106244113,0.21129009073248,8.084036284251258,1
0.038549464019663505,0.37042354150405193,3.9904443193641637,1
0.002615450457339476,0.33926700244986935,1.5454192215734903,0
0.0243749781480052,0.22804350229063552,5.908289253641431,1
0.0006217165560816517,0.21889877180087428,5.2954868909744635,1
0.0031368629388501858,0.4105226811544326,2.6324840759749284,0
0.0007751844477735872,0.21672050642457574,1.850755171164077,0
0.008859690177143414,0.20838864766837328,7.723341876186964,1
0.008799277183799258,0.3454904183225503,2.442081130193506,0
0.008507277424537937,0.07030893228956586,3.081028532359947,0
0.04039770835020114,0.13404827480908185,5.537942746925067,1
0.02254760461950408,0.23533652414708622,4.773462615230116,1
0.027157962964866014,0.2857012277094878,4.211802679488587,1
0.01113645686166997,0.23418052861795946,2.260018645944791,0
0.013652065213437346,0.07511237181595326,1.9275387050747794,0
0.0004165219355115133,0.1197518939821573,6.0017491221662596,1
0.01670764723636691,0.393041697221011,0.926146939113984,0
0.035572667384654214,0.33159056484483695,3.691441573161151,1
0.010120741981631055,0.11313066432997718,7.277526304148839,1
0.010980222956530235,0.20126572587432282,4.746967974870909,1
0.004810550880300134,0.07478687887755123,2.5385825357904306,0
0.0017764744993208582,0.37512717109506116,2.833057501240009,0
0.025819773917438334,0.4049410872393573,6.844928201216402,1
0.007373182362521478,0.2709590420453395,1.3878043314306243,0
0.0016887477369013745,0.13659811580344916,3.900061634499602,1
0.012349463672706125,0.49055646424369037,2.3644610101945442,0
0.027581278000465614,0.5437855269700784,3.203227343320629,0
0.022751667238213362,0.16885774174340562,10.012564872712616,1
0.013103039120879345,0.41850839203073814,1.8863708993801607,0
0.00674892699680354,0.19078618708863382,6.6935346094635655,1
0.0030120647266713763,0.06309574825228359,3.808996464842622,1
0.012550543580024182,0.47764092295744476,3.0028595593444463,0
0.0064792763439610376,0.1278284139142612,0.6282617558435155,0
0.00649574519730234,0.15223592687991322,0.4963172567062957,0
0.027871091054050744,0.06228578774834241,2.3905757878864824,0
0.021042588671591297,0.21687010777033255,0.6269477733392077,0
0.006991233832167414,0.19787605978075656,6.69231435548981,1
0.00989706888762159,0.09230956119471531,3.0206375063937214,0
0.015636650312418048,0.03744212014013548,2.9528245948570038,0
0.02826771064900239,0.07502884504993185,5.792090778615714,1
0.02280456924883067,0.16469523991628132,4.673665719285759,1
0.027312316674392573,0.25396179920322004,4.332846097425738,1
0.02096134190310053,0.2893964081433697,0.7799281619517204,0
0.03193877566709761,0.4701757126283493,4.106701993259452,1
0.005357721778757364,0.10686305268372709,1.546722701228603,0
0.013683992794718311,0.11810599911819833,6.870421358039932,1
0.03263378173707962,0.27197059165352777,4.778714598101208,1
0.008124559328185742,0.22895083541730069,2.5028161662703057,0
0.003579715170300339,0.33712073582225754,4.167148616258782,1
0.016683412812081067,0.03458423836146639,7.337547559010917,1
0.011038792869887123,0.06912116095690701,3.3013038222685087,0
0.025724084712984457,0.16399800620525545,6.042105991397824,1
0.007660647552373518,0.002262244466767871,4.790014013990229,1
0.0307348977022039,0.2413372374476282,1.7112488656997684,0
0.01876389619461765,0.6570410212883395,7.182485668015747,1
0.019807379768993567,0.05026903608055279,3.1694763976754365,1
0.014765020142790485,0.22817604590862195,2.1407514399270604,0
0.018957879727134287,0.1929560318376221,1.8605800780349417,0
0.010511566242602795,0.24615436542893668,3.8991965870468843,1
0.026368134762402337,0.167342590374815,1.2606093319415739,0
0.04833764714299796,0.07805029234961738,2.2001863656791216,0
0.008127730222639011,0.13477339256720058,1.2040873018433667,0
0.041779155928552116,0.1183391752583024,1.6568951831059633,0
0.007225302860014387,0.2601329618130146,2.473383049055589,0
0.016572642062390126,0.32912795375444265,3.190176796058965,1
0.001422575869776956,0.22604588715265217,5.238533676912854,1
0.003803063530939224,0.30261578934230154,1.6239877297715577,0
0.01153349715010839,0.04994453201617918,0.4471490894246446,0
0.009359340745708456,0.10231982269629036,3.898743350965909,1
0.01962515478516888,0.41288229617785493,1.8535455980027127,0
0.009467710909937137,0.5076592537933893,4.697736927169976,1
0.007963233405565297,0.14792252143834092,5.457271477586908,1
0.01204051534553717,0.17143201755730403,2.774807978861972,0
0.02695289011708388,0.11824778364357268,4.964179090099661,1
0.0024379692213789632,0.34681407096888184,2.397054077270468,0
0.008181747635243156,0.0962485131928939,7.069230967344759,1
0.020903385971650208,0.23907650437606154,1.5085305043682866,0
0.002423044969807473,0.3374452683367957,7.19964415493016,1
0.029448103177850397,0.0881308287064931,0.408289067055704,0
0.0345183354366697,0.36678264581397785,6.1355293096700265,1
3.106117253757947e-05,0.325110828986762,4.0504432162533535,1
0.03831371475198982,0.04343110163647476,8.2205378364143,1
0.02053223740225506,0.07307072025879349,5.16703515990386,1
0.01899016407206647,0.009163723980487731,3.3924632676613786,0
0.0047991400265804925,0.18869549437684413,2.3012294541823906,0
0.011179247281095279,0.18863676776018695,8.478975362222712,1
0.0066365438611950996,0.21141616976922672,5.458172506324205,1
0.0016752839482017732,0.21224996461707946,2.785580307613767,0
0.006460044716713942,0.25235705259298735,1.712289526227806,0
0.005623463393691173,0.42018144713088046,5.737989790764866,1
0.02746142021142134,0.4955691509288672,2.7624358322921996,0
0.023595573306803393,0.23282504633695372,6.047569641418382,1
0.025383968508229056,0.22487949627463272,1.1224734970343122,0
0.007182849533566669,0.16897512130076467,4.770285027089043,1
0.027047305368212628,0.09276519015368195,2.2415654044154296,0
0.0303816401788529,0.3862915011365204,7.37113592656492,1
0.02426303920289817,0.3983863818805124,4.492444056082916,1
0.0010528536369960465,0.32640671498505436,1.5167896469671396,0
9.059548071355204e-05,0.12131815572323336,5.863100424866044,1
0.010503596406625581,0.27962959403843646,7.3621784867310645,1
0.00400153127306108,0.27172477810059026,6.274765126124889,1
0.008116225618028366,0.03357032249169588,1.1523865390054744,0
0.015088533536166893,0.17420252442506393,3.160819189359229,0
0.03882409907570355,0.2246463521763415,3.2297286087948,0
0.0044598391413083905,0.28506951314103335,7.637640118172088,1
0.004496437900400439,0.17099958495894566,2.536198131033726,0
0.014735623451111127,0.4047912423417945,3.710757788039186,1
0.025995747512864098,0.12615584069550748,0.37598843669757276,0
0.02567347450379717,0.13199477806421148,0.8429805819468275,0
0.009796067970384525,0.1726610783398051,3.1293322541966972,0
0.011220248979502256,0.20978422820750547,3.6669944298156136,1
0.030636943049434495,0.30382080858769933,0.6119428368839359,0
0.015271632531340836,0.17600582813549784,6.039256575014029,1
0.006655419905592058,0.10519524970620775,2.033264397743805,0
0.03040247150287735,0.03563017280554094,3.0040898457312117,0
0.017152262174275467,0.03913716466684157,7.678948869501749,1
0.028744605440475017,0.29747986686286987,2.697094478769556,0
0.010295657988177654,0.3124537481782625,3.624219296673289,1
0.003703569876496022,0.24950076753349817,5.528268997284789,1
0.0064810600233468334,0.1782369289301422,1.0619069896302982,0
0.032036409500106285,0.1678352594508706,6.38276925925676,1
0.01739855207946811,0.08106849707976004,0.5417574473435329,0
0.018821347689317404,0.01773360484150341,6.092985117559868,1
0.022912157640931782,0.21534618088548543,2.146035282350291,0
0.015901007067072908,0.17401535350072034,7.212252946225005,1
0.012233588258689488,0.11268231804739194,4.914665319235476,1
0.018692808644015766,0.02000976053360183,4.0773675918681125,1
0.018493728079893055,0.052978547772457946,4.07062781435744,1
0.0014815935585808203,0.14671413104998854,7.870058741172121,1
0.006747836671992849,0.16663713363209243,4.53443136920898,1
0.011973864027048507,0.1008624521034233,3.2036633046225926,0
0.005472047565289017,0.08897533516964069,1.8850684883520368,0
0.01845204594570663,0.001524553627118716,7.566399057415296,1
0.0013640948593135983,0.27242390027548025,2.610280122632986,0
0.03317048558974633,0.2361350784532809,7.6743988856429155,1
0.025870506638479437,0.1885091935343441,5.039876563447029,1
0.010030761773978512,0.21656995421347322,1.6467507351128214,0
0.015751298309180168,0.13745329101487708,3.2723210668828413,1
0.01596769170019953,0.3416687320698898,5.660113232077323,1
0.015082036320385975,0.2746244162264553,9.445673601706211,1
0.020930961922024115,0.14185272431465432,3.4070615941869797,1
0.022748865609228064,0.03852549613046799,4.982570414961489,1
0.029666381530477275,0.03307855354253758,6.8001948722055,1
0.046636249619896104,0.1658221304754058,2.9587920026773875,0
0.01383056259044435,0.211538094407074,4.10913623625383,1
0.00522944575294286,0.19827055150778577,0.8845079717706836,0
0.022390320122137854,0.06452444090930208,0.17347891277688854,0
0.017028170367091786,0.20384413151281022,4.122588279712385,1
0.024063733783131203,0.17789344642620197,1.4012840805236648,0
0.010051031445928917,0.36248197521068715,1.8993806116319698,0
0.016933906960149955,0.14079094540340634,4.768103904684152,1
0.0022060438000426528,0.1419080011564236,6.467777010370825,1
0.006788944621494625,0.527302738505805,2.295088822399692,0
0.0037160685671579607,0.02122726202366615,4.411809887336617,1
0.02220291631906045,0.20303351575640954,2.610700787748585,0
0.02051577187184409,0.09509023224288193,5.514973326821094,1
0.02680240549419535,0.2655538624870242,6.084013886008292,1
0.01757614290548782,0.14498893917943828,3.995683761990814,1
0.01594956754763295,0.05530831045705628,2.9494705011086513,0
0.03635121957243597,0.17341587494288785,1.4939275947952302,0
0.0016871911090961989,0.02533906942443212,3.4942672209329038,1
0.006270368113782391,0.25358139941021074,0.5201948460532093,0
0.01738788437985832,0.20195833576602162,1.706786038704779,0
0.0017968092139787595,0.06118177994949159,2.748592408571848,0
0.01292614455806776,0.018509025766187986,6.093452206751138,1
0.0076530200204156015,0.0517663580553606,4.1490420239134815,0
0.03182104424272284,0.38241951703958327,5.127079764228092,1
0.0124376355208912,0.37872054246864056,1.365463621849178,0
0.02432042965805538,0.2737275325238493,3.2622501628549894,0
0.0010780867801875966,0.006939086103690581,2.578096764766535,0
0.006572566842322038,0.08220509419907125,7.424600472611777,1
0.004943981052583977,0.27459405093488976,3.0753429770962346,0
0.012034442256247517,0.252449012670415,4.570965403803136,1
0.015847284305070767,0.11591594795357005,4.390989022586176,1
0.007799877184197777,0.25335608698709,5.948146163406937,1
0.012426983774945588,0.29835820887466447,3.703914927332315,1
0.005873904806003477,0.031576998311981755,1.610183254493339,0
0.017532020134089377,0.09546338215963357,1.4564190380881,0
0.002441461189073568,0.1591467406503691,2.931599065392948,0
0.0031094693815377035,0.01902830112157873,3.3146072448494097,0
0.022754830476454598,0.54912798078608,0.05620606874875289,0
0.0014384285776337866,0.23811582309633061,3.6690188223491655,1
0.011261239916593837,0.4838386331893914,4.3234156412461555,1
0.026051767758886832,0.4446412754640512,2.9477390844927713,0
0.016860744060142353,0.42797294553839815,5.256330214680374,1
0.00555260761553254,0.3308055867820153,1.5819137561588212,0
0.010312934553325707,0.2633985089997576,4.90408960263416,1
0.006636348433662796,0.18152303854990656,6.4570244125028164,1
0.005295411258843752,0.39741427414956965,4.132046331888363,1
0.01276271754425079,0.024659098253199008,3.034571563060113,0
0.012921142628862688,0.1932826022606006,5.326537180557825,1
0.009029757771363778,0.2053942181894567,5.16786869954981,1
0.015467109706286716,0.3233853841682401,2.052109986596906,0
0.005065713592907818,0.18201382602105398,4.463456814313891,1
0.028285078076992886,0.08497705576379005,1.1909461265114105,0
0.017948890139145315,0.3578541562405366,3.4013654505591715,1
0.02439225309765659,0.21027839452195562,1.9209624365332298,0
0.006055230396388079,0.08015841335011009,4.653111197988517,1
0.005080510375893492,0.21325554909746658,6.059428434004462,1
0.0009911826395938052,0.3755966025161156,2.4081163648189117,0
0.024807439246319955,0.1898102323243199,4.551547610736991,1
0.016463531569666193,0.3665962274346807,0.6178416841779883,0
0.02766730305036643,0.0472266322299356,4.1785414963613094,1
0.02154867607002272,0.08650492893657902,5.5157675234394175,1
0.01714754542339214,0.005433688490768654,1.9788187793154108,0
0.00024502356798233437,0.28212928437590795,2.212546210945151,0
0.00856449868266213,0.08811097869214787,4.776508184771515,1
0.001285450345128768,0.267927005181971,4.123995812245368,1
0.01803010901467918,0.04937517772968179,5.826340505308985,1
0.011093196078590582,0.21397128410879285,6.831318937774489,1
0.0055330607610058905,0.08824521478778004,3.723120448462102,1
0.024288176076514054,0.1013290638039012,4.688276965496835,1
0.004867002719760271,0.10728304140920608,4.183533515045088,1
0.02523054338411199,0.19470006692101177,3.2618377234992084,0
0.029544511808007937,0.059354781050335245,3.6178675584962905,1
0.024453929174883756,0.40208207857890155,3.174687191124234,0
0.007072889828229337,0.10504475576484545,2.0001529071322306,0
0.032789694618726696,0.07492208393252481,7.626552299481487,1
0.023801409965786443,0.11721259156871842,2.1652389607892335,0
0.01206862459156522,0.1027798030264886,2.845467702637984,0
0.0226373688618767,0.07567744766458576,2.2574930650324845,0
0.006819855967249057,0.3909436638120809,8.061287044093202,1
0.004787681343984866,0.04257983985219739,5.845424647785013,1
0.015182890290627946,0.21083181466311324,3.962120558334085,1
0.00898046185907054,0.2537168417102171,5.306795005679346,1
0.019339920797493866,0.3283988053207939,4.60744515449511,0
0.006746168779686529,0.02258929028910804,3.490726104217368,1
0.01296520615225678,0.11575248331454849,5.940403039051786,1
0.010048377046972196,0.020690692431962185,4.382446687709755,1
0.025882147399866523,0.10333563221911538,2.2573242736396057,0
0.008008984876680829,0.16838854191415142,3.4593085239544346,1
0.004048907490120936,0.241674125459153,7.315725060018924,1
0.012135936963980964,0.2010444611979059,5.763335725235135,1
0.003702705011684987,0.0398866951515231,0.1267351210465124,0
0.0011519149353223538,0.7689315624053518,4.072797015637685,1
0.02964837833112713,0.2293016893548362,4.663104636688818,1
0.002225782031485138,0.2191781305579889,2.932994628664086,0
0.013852577173665101,0.23757733596010117,7.778503383610714,1
0.01236989056855836,0.5071820698249422,4.5228337078210386,1
0.0037242268956573094,0.15140203963894566,5.144484656111227,1
0.023735221813580402,0.0003393699530125638,0.16444319190776868,0
0.023102100488341912,0.03854997133138839,6.052740765079383,1
0.04076071464501561,0.10519496159039066,2.5616537321720134,0
0.013165667382222919,0.4551255128215355,7.278571567074215,1
0.020349913728749613,0.1849957639181638,5.953317181679687,1
0.020175710356016792,0.08267797911435461,4.177208402534258,0
0.005375493658685808,0.18987383611770775,2.79602936358523,1
0.04524974804783744,0.23546467079635905,6.189126164830433,1
5.258087404810038e-05,0.11845724986114063,4.287265923622543,1
0.006124752287771676,0.2829590455289712,3.2128542565914375,0
0.010350119424373586,0.2603394167152331,4.235308754642552,1
0.01238089621448334,0.4277303939460571,2.650037437689416,0
0.030661824672346773,0.015667249845011624,0.8300955681359676,0
0.0070271503034460316,0.14427985604852134,3.643904402581667,1
0.019072581230785937,0.2008946707401531,0.9202649649557921,0
0.011368467383652672,0.3342400048892161,2.7438354725229193,1
0.004232393605767398,0.22524223389507944,7.957101135631364,1
0.013007140986719783,0.0567897741751654,4.906278021720683,1
0.0016197696093238462,0.10534182100012088,3.3446326965584205,0
0.022103988291454674,0.0890814636287555,2.1146178401377003,0
0.007524602653262189,0.0947199016564319,0.07389671908055151,0
0.00883342854750703,0.2752139045770735,7.541011225848649,1
0.03205929028516859,0.12486635772836358,2.4499380061384306,0
0.00539203149183754,0.7931761123283207,5.359702181980671,1
0.023314646184242685,0.14079342534063977,5.960562716920931,1
0.010033184110387231,0.3882645846179765,1.7637352692553665,0
0.02478680102544667,0.07542845777616862,0.8838333628547419,0
0.03265194790647231,0.30463453638567106,1.360765899047836,0
0.01416984589361563,0.583866803908835,4.732994649944149,1
0.018528215135633738,0.24596543829903747,4.91713700254893,1
0.023413551932503704,0.18037355580984568,6.465844009657532,1
0.03573432972692704,0.01001135783174191,4.57873719061413,1
0.01577982784667665,0.06725799541144961,1.7381834698592717,0
0.009081119577825734,0.041740467721427726,3.4112947965714917,0
0.01757867698661835,0.06550227494863961,6.603152626453464,1
0.0017954154791111863,0.28543698610924595,3.972927420654888,1
0.005591347990342901,0.16698740160697328,5.001477200847185,1
0.00983059460900627,0.32467288863788657,2.208217175651443,0
0.02171462836946971,0.10000726722228397,3.0544153973246413,0
0.014770614543834031,0.1564952771969221,2.598857943198259,0
0.009713787843933116,0.1822291738501492,3.329305176693148,0
0.002053740998533998,0.14436140107703835,2.24670238789812,0
0.0005484819554661497,0.2589243435914015,2.7630920322420494,0
0.001645649994462498,0.09741552503540463,4.051476870438982,1
0.010442668117800783,0.15520838762028022,7.187879675451947,1
0.024585459174847474,0.24704121333670404,4.21714301776738,1
0.004567197875067444,0.18890339043314539,2.6851007708778267,0
0.016331365699261583,0.20807782130156444,5.053301871667266,1
0.01250971038981994,0.2593070455567083,2.0534075289397995,0
0.02861531299272609,0.041709914085352365,5.5020474829611725,1
0.00829503139566872,0.2740159344093334,5.8125701607509725,1
0.012886406824706903,0.4918154693395615,3.5258042666159533,1
0.006107229918944509,0.0932489276958117,5.575757502859532,1
0.013038824478652244,0.01004719911878793,4.136442146809034,1
0.0035952492164912217,0.1545482528994936,0.061370954208866735,0
0.02978627692891102,0.18660030663304056,4.040894929788558,1
0.004729386284931502,0.08580632725450878,2.080378011914796,0
0.002237530362571389,0.21116372830547864,0.46535174240334065,0
0.007703821961577604,0.2527996411531197,1.686538275381385,0
0.020953169305748767,0.10123426806274766,1.1814365920304235,0
0.0027188439436527986,0.20502119484862413,3.5587935616185953,1
0.005235218098735759,0.09891477555108512,3.521090027144527,1
0.04503436937485543,0.41533429382428666,5.553215010817077,1
0.012591031412612516,0.07952963657800809,4.499632561070801,1
0.02274501523161658,0.1498529007233377,6.656882944601483,1
0.02330402159028008,0.5546858887018832,6.440096875607104,1
0.01911143102199459,0.11405915036310016,8.08262841392015,1
0.0016422799044064364,0.01272025996868864,3.406676154648965,0
0.017184808754571415,0.2745712617393397,0.8375836750577732,0
0.010409598883429173,0.1288791868675145,6.316798172724009,1
0.022704565731788213,0.14757014039626348,3.6002996085078727,1
0.0033353480186276317,0.0536068671073448,0.2983977658519774,0
0.0275947770758387,0.33857263785519287,0.5171230754303617,0
0.02915999450644351,0.03762928077477261,3.970809686871665,1
0.0031964457596033065,0.09375875381289075,3.042243148559991,0
0.005432050559262376,0.1367063656375841,5.226458074375373,1
0.014902595483263868,0.2452054785246615,1.3582243746290104,0
0.0003858461979062526,0.6884198107486272,3.496511196731003,1
0.009728319467995291,0.23035214560961098,0.24172403818756516,0
0.008936488778107168,0.23094391608860543,5.487529047868332,1
0.010721843428038773,0.14890014681196845,1.9188689616951333,0
0.01593063550018206,0.6200986225921296,3.7348936774068293,1
0.007922847550467058,0.24849083472286596,3.6914963819143294,1
0.019488185911049487,0.5641300874976747,6.6809771613738125,1
0.0437252606721637,0.5750947686038471,3.8222895541647333,1
0.0017043330567775685,0.21819174245871414,6.187624671243876,1
0.0019741378816450048,0.3460316333413829,3.4268485724909596,1
0.005738099994119879,0.35487008000997056,5.018919704332066,1
0.002749337133261279,0.297249868984202,7.384421562065781,1
0.022793937032510744,0.11155775531129065,4.532017306070066,1
0.0045030592999250624,0.6294614721812879,2.0541046867680266,0
0.0037440863401063916,0.181757202844853,5.815964014847758,1
0.012756729407102076,0.21402035149266585,7.228486599382579,1
0.0013161980552011945,0.09592336037916635,6.778864263563324,1
0.0018105628330682124,0.12904835727275327,3.5412823738543775,1
0.01911011039314387,0.12722251226132833,2.8213696268798016,0
0.007518380357773479,0.4926005077654024,6.348104170668307,1
0.008919579822196624,0.06757194472808808,3.6177868190466764,1
0.0003379426603175757,0.3794993159297685,2.643930057048636,0
0.013313979493283837,0.3244002522731586,1.6964439769609294,0
0.024941140396684443,0.06330292207590332,2.8201469857847603,0
0.01642446118122564,0.10642457213482452,0.1393949767431475,0
0.00915807954469602,0.10023106712291668,2.090488116424103,0
0.014809550912491903,0.055711832782715465,1.7369748193177044,0
0.03801984388483269,0.2574560508957973,4.152991224596554,1
0.006370643758049541,0.14260840619901483,2.1217076415632414,0
0.021552898788576753,0.137971388145992,2.829934283955268,0
0.027622649366627446,0.008497306552220196,4.636975225927845,1
0.028250896929383817,0.6188546061633795,5.904101683745676,1
0.0011043939593391792,0.06169777461697037,5.582721701578019,1
0.0069431416034689535,0.10223865955948924,4.877462804176126,1
0.024266952804599305,0.4116400633547962,1.651011781342301,0
0.012749888023843548,0.4299512586072219,2.4707621816341203,0
0.024111634331477037,0.011783773692290472,2.6057147812338677,0
0.002685015903498311,0.262131341743437,2.1594078124347806,0
0.0063474628352831065,0.032068017624745745,3.430788324653068,0
0.0025206110259697405,0.21269310175828637,1.2829838524833654,0
0.026532208041335967,0.34056170978265415,4.505997480521154,1
0.030321326167952363,0.20260615776661878,1.5677068709986244,0
0.009556532689169072,0.007859914174529165,5.074831666306297,1
0.011517929999307237,0.462833209517251,2.110479597429618,0
0.022345583356985194,0.29186344959486443,4.071542179598117,1
0.03452874155559139,0.5431789021242465,2.8080818798611804,0
0.01376523419955614,0.12930716372409676,2.0349114429217283,0
0.02131889233976867,0.11160617272828761,8.191276215706969,1
0.0027758857683849226,0.36733973576775114,1.630507957287776,0
0.012863467969878476,0.21383853233206573,4.554220732800546,1
0.012407034252117186,0.5210780463300544,4.687465663463758,1
0.020543918982163026,0.13747172604603744,4.377471860805251,1
0.0084960627705282,0.1018323787222788,3.705634544005779,1
0.003478672179654205,0.06677427864612806,5.709421952028272,1
0.025489462811067374,0.6312895150972961,2.6524448664016216,0
0.014265797232598125,0.007620859111728051,2.6564442280826994,0
0.011371337390532381,0.4186246041581309,1.467350105788161,0
0.006158581084120285,0.38875389061201937,8.982915633109648,1
0.009681155986119969,0.23309647447697648,4.151971075026157,1
0.01725949875335703,0.2801868422131002,7.22749242619348,1
0.003610026732685044,0.2565533635418246,3.70900837518635,1
0.0014578947552232914,0.01773208093621162,4.94401701570042,1
0.015780342063391416,0.15157113959176166,4.394029060444286,1
0.027520828761982877,0.09210658795736557,2.1271257128163628,1
0.016896697480173962,0.23001401148530592,9.47990435511375,1
0.01155167182837032,0.3249172963683806,2.86807820275731,0
0.017392292306433993,0.5079158618994505,3.8265112944473234,1
0.0006145149007721349,0.026240275949623137,4.62307122265159,1
0.0015622101138190545,0.2320795824261806,0.3217079690444895,0
0.02594198447071887,0.013367244207759282,5.794992542996399,1
0.016845296463934928,0.1862127648974824,2.1027801965832236,0
0.01549642624847954,0.03677955218226732,7.557742736785816,1
0.002648395474563937,0.10884097928637676,1.807847564065097,0
0.01784943682975541,0.07685399748483746,6.982032978204581,1
0.01125715457463422,0.21490274475940066,1.8778619384225097,0
0.03121784222388092,0.22225214471662064,4.054596214551125,0
0.023576459714130076,0.09587396966588853,0.9149342126443538,0
0.008917665945353783,0.2207089858087865,3.45680368441727,1
0.003383731773485313,0.197179696640084,3.8134977031215955,1
0.006027122587044958,0.05752970000117764,3.1445313841267506,0
0.02387594137081072,0.0798429076836008,4.669555693366107,1
0.021049634474242317,0.05983467472010313,0.8174914191610219,0
0.012759586882167918,0.146804693533435,5.569136063295943,1
0.016203227157635246,0.32945790804586744,6.708096367126473,1
0.026884325995213718,0.21266148113653305,5.72271161604963,1
0.010120608865622879,0.09957171823403713,2.7198749376593065,0
0.009051354426251157,0.30772953200224273,4.0349411626545395,1
0.02673974952125401,0.17499746064249735,7.818913125026418,1
0.010359243567637452,0.29304389078138626,1.0316934829446311,0
0.005247495130859901,0.16905512405231166,5.090637505418883,1
0.03001205542358653,0.10989983431995767,5.0688238375384,1
0.01212082927325701,0.014432134910326203,1.369891703650414,0
0.022882003184740454,0.3489185162271542,2.7611359546907805,0
0.016101172223954536,0.32336421266622556,1.762363893587089,0
0.009109598137841743,0.3404461900209802,4.68718366810243,1
0.030073396823282486,0.09710384714006012,7.229205139515523,1
